platform,wallet,nickname,rank,score,pnl,roi_pct,win_rate_pct,tx,estimated_wins,estimated_losses,estimated_loss_rate_pct,top_token_wins,top_token_losses,pnl_history_change,pnl_history_max_drawdown,top_tokens,profile_url
okx_web3,EC8egFiX38xDdR9Q2Xyps6yqnYe6nCLfcDNYUvU7kb1B,EC8egFiX38,8,25.4809,19918.171033,12983.716497,50.0,170,85.0,85.0,50.0,1,0,-7718.0,-7718.0,KINS,https://web3.okx.com/portfolio/EC8egFiX38xDdR9Q2Xyps6yqnYe6nCLfcDNYUvU7kb1B/analysis?chainIndex=501
okx_web3,2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i,2WM7WkBtBr,11,25.3392,15731.766214,1497.42677,66.6667,31,20.67,10.33,33.3333,2,0,691.0,-50.0,LOKI|SOLFC,https://web3.okx.com/portfolio/2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i/analysis?chainIndex=501
okx_web3,7KzetDAtK1SwpeM3B8BmLrHhuJhzd9vLwpuR4vop9bzN,7KzetDAtK1,1,25.0145,4207.417617,96030.044268,100.0,9,9.0,0.0,0.0,1,0,4207.0,0.0,Lucy,https://web3.okx.com/portfolio/7KzetDAtK1SwpeM3B8BmLrHhuJhzd9vLwpuR4vop9bzN/analysis?chainIndex=501
okx_web3,pVn3ZQJera6uC8BrSLquWU1SZAnDaUU1y3z5SAKvQ8F,pVn3ZQJera,3,24.3967,2495.807227,39765.29726,100.0,8,8.0,0.0,0.0,1,0,2012.0,0.0,KINS,https://web3.okx.com/portfolio/pVn3ZQJera6uC8BrSLquWU1SZAnDaUU1y3z5SAKvQ8F/analysis?chainIndex=501
okx_web3,7EBZzA6yhxd6iPybeL2HFumZ3TdDBJnzKGMG4RJQhx73,7EBZzA6yhx,27,23.6382,1148.718362,1067.811681,100.0,9,9.0,0.0,0.0,2,0,-1695.0,-1757.0,GTA6|冬冬,https://web3.okx.com/portfolio/7EBZzA6yhxd6iPybeL2HFumZ3TdDBJnzKGMG4RJQhx73/analysis?chainIndex=501
okx_web3,EYXDyx8yihoRNW8L9GmWZ3Gds1PfmRtkNCnvGvdoE3xa,EYXDyx8yih,19,22.9511,964.71168,1617.235259,100.0,3,3.0,0.0,0.0,3,0,0.0,0.0,FRANCE|ARGENTINA|SPAIN,https://web3.okx.com/portfolio/EYXDyx8yihoRNW8L9GmWZ3Gds1PfmRtkNCnvGvdoE3xa/analysis?chainIndex=501
okx_web3,4hzBc5NEH8wcyEV7z5ppJ1ZzmVEYoyrvJrtBhYgrUhvk,4hzBc5NEH8,9,22.7581,549.273512,3872.52761,100.0,8,8.0,0.0,0.0,1,0,88.0,0.0,Gnome,https://web3.okx.com/portfolio/4hzBc5NEH8wcyEV7z5ppJ1ZzmVEYoyrvJrtBhYgrUhvk/analysis?chainIndex=501
okx_web3,AcoNeFQsTPYs7ZrH8RMWaxxGJTTQJJ4H5aTXmptaz5UK,I̶l̷y̶,3,22.371,47314.822388,687.038591,36.8421,78,28.74,49.26,63.1579,3,0,26484.0,0.0,Jotchua|ELON|wCAT,https://web3.okx.com/portfolio/AcoNeFQsTPYs7ZrH8RMWaxxGJTTQJJ4H5aTXmptaz5UK/analysis?chainIndex=501
okx_web3,4XbAvbSL51KjdzkPLeNSZvWs9XskPvMT8WMkff5ZAYHe,4XbAvbSL51,26,22.0168,1535.209377,1086.744823,66.6667,5,3.33,1.67,33.3333,2,0,1512.0,0.0,SALT|SPCX,https://web3.okx.com/portfolio/4XbAvbSL51KjdzkPLeNSZvWs9XskPvMT8WMkff5ZAYHe/analysis?chainIndex=501
okx_web3,6vAh7uyu5bUxPBtXwVwBoyVh3LJ79WKY2CvJbrvH2PPr,6vAh7uyu5b,32,21.8678,1939.254755,914.831966,66.6667,13,8.67,4.33,33.3333,2,0,1430.0,0.0,CHANCE|fable,https://web3.okx.com/portfolio/6vAh7uyu5bUxPBtXwVwBoyVh3LJ79WKY2CvJbrvH2PPr/analysis?chainIndex=501
okx_web3,2PeLcYtap5PsfPxdfR4nK82PGSBTvhjcCz4oufnEmFrP,2PeLcYtap5,13,21.7974,171.119039,2124.309866,100.0,16,16.0,0.0,0.0,1,0,0.0,0.0,daedalus,https://web3.okx.com/portfolio/2PeLcYtap5PsfPxdfR4nK82PGSBTvhjcCz4oufnEmFrP/analysis?chainIndex=501
okx_web3,3mWG7DbH9BrQjX1j15xhK74n4HhUNwmxNZQv4AEXkn8e,3mWG7DbH9B,4,21.4474,41653.154468,677.631893,15.3846,200,30.77,169.23,84.6154,3,0,-343.0,-578.0,SLAB|DYLAN|HUNTER,https://web3.okx.com/portfolio/3mWG7DbH9BrQjX1j15xhK74n4HhUNwmxNZQv4AEXkn8e/analysis?chainIndex=501
okx_web3,25QgCWawBtVLNK8XmP6KSFz33b9KMsRsYkrghGE8KGGF,25QgCWawBt,48,21.3886,7174.10725,919.485177,14.2857,58,8.29,49.71,85.7143,1,0,565.0,0.0,three,https://web3.okx.com/portfolio/25QgCWawBtVLNK8XmP6KSFz33b9KMsRsYkrghGE8KGGF/analysis?chainIndex=501
okx_web3,GfSaL3imMyJbEGNqh2yWCyVB1jpzDpkhRoafuuKPGwd5,GfSaL3imMy,22,21.3314,176.664458,1443.341994,100.0,5,5.0,0.0,0.0,1,0,0.0,0.0,daedalus,https://web3.okx.com/portfolio/GfSaL3imMyJbEGNqh2yWCyVB1jpzDpkhRoafuuKPGwd5/analysis?chainIndex=501
okx_web3,94VKEBwRtDEwhTkN3jvBmECLXnbtMFJrTJGEgR6ZjAA3,94VKEBwRtD,24,21.257,164.857625,1373.7269,100.0,5,5.0,0.0,0.0,1,0,0.0,0.0,daedalus,https://web3.okx.com/portfolio/94VKEBwRtDEwhTkN3jvBmECLXnbtMFJrTJGEgR6ZjAA3/analysis?chainIndex=501
okx_web3,B49fuHxU4yMGwe1tGFFJNpoWyjTua5nXXK6KtfBLAGAY,B49fuHxU4y,20,20.9519,124.660643,1545.765331,100.0,5,5.0,0.0,0.0,1,0,0.0,0.0,daedalus,https://web3.okx.com/portfolio/B49fuHxU4yMGwe1tGFFJNpoWyjTua5nXXK6KtfBLAGAY/analysis?chainIndex=501
okx_web3,29vdV3sBguK5P8CcL6hREVqZH7MDdWBETLC8hk3uFUrz,29vdV3sBgu,50,20.8488,3327.503841,607.869283,100.0,8,8.0,0.0,0.0,1,0,3327.0,0.0,Lucy,https://web3.okx.com/portfolio/29vdV3sBguK5P8CcL6hREVqZH7MDdWBETLC8hk3uFUrz/analysis?chainIndex=501
okx_web3,61tYtJTDQfvVjBx7du5PBTwePQ55Y8Btz1fuwJbQSsbb,61tYtJTDQf,21,20.8419,112.583307,1469.75234,100.0,5,5.0,0.0,0.0,1,0,0.0,0.0,daedalus,https://web3.okx.com/portfolio/61tYtJTDQfvVjBx7du5PBTwePQ55Y8Btz1fuwJbQSsbb/analysis?chainIndex=501
okx_web3,Eo4R8pBvnCbdvxQdFXMrdQrdy71vkv5mTh8HTD3VrEh1,LaserCat397.eth,7,20.7914,23754.254781,395.329985,100.0,5,5.0,0.0,0.0,1,0,0.0,0.0,CARDS,https://web3.okx.com/portfolio/Eo4R8pBvnCbdvxQdFXMrdQrdy71vkv5mTh8HTD3VrEh1/analysis?chainIndex=501
okx_web3,7eypWBhjbxTuj4p6rpXi7nVp5zVB947YcpkFL69dyHPD,7eypWBhjbx,10,20.1389,1440.80225,3653.094622,22.2222,13,2.89,10.11,77.7778,2,0,1444.0,0.0,清正|ARGO,https://web3.okx.com/portfolio/7eypWBhjbxTuj4p6rpXi7nVp5zVB947YcpkFL69dyHPD/analysis?chainIndex=501
okx_web3,5xKZZCNiMVUDxE8ueoXzZPCR2StMEdgAuc6evE7SrZUH,5xKZZCNiMV,37,19.8851,865.597223,816.089112,66.6667,10,6.67,3.33,33.3333,2,0,0.0,0.0,DBT|BEN,https://web3.okx.com/portfolio/5xKZZCNiMVUDxE8ueoXzZPCR2StMEdgAuc6evE7SrZUH/analysis?chainIndex=501
okx_web3,o5ToUv98emv62jrUQNyan43FpAr31f6A2K4B8eRquuV,o5ToUv98em,36,19.8494,1571.154846,841.032595,50.0,7,3.5,3.5,50.0,1,0,1571.0,0.0,poke,https://web3.okx.com/portfolio/o5ToUv98emv62jrUQNyan43FpAr31f6A2K4B8eRquuV/analysis?chainIndex=501
okx_web3,2YBNcNrvvw95uYU8bysRrQJDTmpiQXcadY7S8kdehiLj,2YBNcNrvvw,11,19.7231,1390.083963,3316.483981,10.0,20,2.0,18.0,90.0,1,0,0.0,0.0,WORLDCUP,https://web3.okx.com/portfolio/2YBNcNrvvw95uYU8bysRrQJDTmpiQXcadY7S8kdehiLj/analysis?chainIndex=501
okx_web3,CWzdzyKUED6sWp1Sc2wTYtLdebZecvdJMkockGvRx73i,CWzdzyKUED,14,19.6492,318.745131,2095.828985,50.0,7,3.5,3.5,50.0,1,0,318.0,0.0,PUMPI,https://web3.okx.com/portfolio/CWzdzyKUED6sWp1Sc2wTYtLdebZecvdJMkockGvRx73i/analysis?chainIndex=501
okx_web3,338PNcRSzaJksX1ZbfhcSid24LyijfRKTDx4QzQNmgY6,338PNcRSza,6,19.4528,33674.91557,413.734245,30.7692,235,72.31,162.69,69.2308,3,0,197.0,-224.0,SLAB|scooby|GenZ,https://web3.okx.com/portfolio/338PNcRSzaJksX1ZbfhcSid24LyijfRKTDx4QzQNmgY6/analysis?chainIndex=501
okx_web3,2ibRsinT7KtVkjHvuzExG64pwZ3vx875VoNmz3ouWcN5,2ibRsinT7K,13,19.197,295.907587,2186.219556,50.0,3,1.5,1.5,50.0,1,0,-144.0,-144.0,BARS,https://web3.okx.com/portfolio/2ibRsinT7KtVkjHvuzExG64pwZ3vx875VoNmz3ouWcN5/analysis?chainIndex=501
okx_web3,BKxJ7621XUBU27iZKXGBDEmjYJRqYuqqx3RCy6czFrpv,BKxJ7621XU,47,19.1713,638.420106,649.825518,100.0,4,4.0,0.0,0.0,1,0,0.0,0.0,POG,https://web3.okx.com/portfolio/BKxJ7621XUBU27iZKXGBDEmjYJRqYuqqx3RCy6czFrpv/analysis?chainIndex=501
okx_web3,DnL2LqLhXxpbmy3GNDN5FEsDej73bN2WySc5YPEBskip,DnL2LqLhXx,34,19.0201,1464.291541,902.457708,25.0,6,1.5,4.5,75.0,1,0,0.0,0.0,26,https://web3.okx.com/portfolio/DnL2LqLhXxpbmy3GNDN5FEsDej73bN2WySc5YPEBskip/analysis?chainIndex=501
okx_web3,J9v5NSQCwnwSHeCDB8Knxab8gtey8o4idfi7dqnhNee1,J9v5NSQCwn,29,19.0035,314.594628,963.03166,40.0,10,4.0,6.0,60.0,2,0,0.0,0.0,PARQ|$mart,https://web3.okx.com/portfolio/J9v5NSQCwnwSHeCDB8Knxab8gtey8o4idfi7dqnhNee1/analysis?chainIndex=501
okx_web3,Ay9MXZp3x2pRakyzYwK92PFGo4V7xSyE5zSggVMVuqdf,Ay9MXZp3x2,35,18.5658,1534.870158,866.824422,20.0,7,1.4,5.6,80.0,1,0,0.0,0.0,ANTH,https://web3.okx.com/portfolio/Ay9MXZp3x2pRakyzYwK92PFGo4V7xSyE5zSggVMVuqdf/analysis?chainIndex=501
okx_web3,6Hj3SdHW4Bsx5TqZDBL1WA6zng1R67zG9YWxBBDj342L,6Hj3SdHW4B,38,18.5343,530.951072,809.450341,50.0,12,6.0,6.0,50.0,1,0,-10.0,-10.0,seized,https://web3.okx.com/portfolio/6Hj3SdHW4Bsx5TqZDBL1WA6zng1R67zG9YWxBBDj342L/analysis?chainIndex=501
okx_web3,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,decu,6,18.523,26468.164704,22.918734,66.2058,2680,1774.32,905.68,33.7942,3,0,696.0,-836.0,Popcat|BountyCraft|APU,https://web3.okx.com/portfolio/4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9/analysis?chainIndex=501
okx_web3,8zhMiAARc12kWRyVuVDZXi5YJDUC1mZhZL3CAsgnR8hN,8zhMiAARc1,12,18.5186,472.654762,2562.240409,20.0,6,1.2,4.8,80.0,1,0,43.0,0.0,PERPAD,https://web3.okx.com/portfolio/8zhMiAARc12kWRyVuVDZXi5YJDUC1mZhZL3CAsgnR8hN/analysis?chainIndex=501
okx_web3,AzY2jVhnQJPvJxFHpmSCP4VzGvByvaDtd4HyXabidi2n,troy,56,18.4211,809.582214,520.984953,100.0,6,6.0,0.0,0.0,1,0,0.0,0.0,NICO,https://web3.okx.com/portfolio/AzY2jVhnQJPvJxFHpmSCP4VzGvByvaDtd4HyXabidi2n/analysis?chainIndex=501
okx_web3,8qcXU8BrpHZQ1LSSz1dEf12xd1meXFo4vZQiJia7car3,8qcXU8BrpH,62,18.2641,1109.147586,489.283181,100.0,5,5.0,0.0,0.0,2,0,-393.0,-1063.0,PURGE|DuBist,https://web3.okx.com/portfolio/8qcXU8BrpHZQ1LSSz1dEf12xd1meXFo4vZQiJia7car3/analysis?chainIndex=501
okx_web3,9bRPstxnkwVaGUgXHkGd9QzniecqbjAhWKxk3oQyqVS7,9bRPstxnkw,84,18.2499,5202.783951,562.269779,50.0,6,3.0,3.0,50.0,1,0,5202.0,0.0,LOKI,https://web3.okx.com/portfolio/9bRPstxnkwVaGUgXHkGd9QzniecqbjAhWKxk3oQyqVS7/analysis?chainIndex=501
okx_web3,3LUfv2u5yzsDtUzPdsSJ7ygPBuqwfycMkjpNreRR2Yww,Domy,2,18.2208,58952.692671,16.738949,41.5617,3108,1291.74,1816.26,58.4383,3,0,23143.0,-779.0,Nietzschean |drillpigius|Tung,https://web3.okx.com/portfolio/3LUfv2u5yzsDtUzPdsSJ7ygPBuqwfycMkjpNreRR2Yww/analysis?chainIndex=501
okx_web3,CQ8eW9NcvTza8qDvwML11dzf2MkUbMFxfQ9iKuVmjH9i,CQ8eW9NcvT,64,18.2039,1006.586882,478.674686,100.0,7,7.0,0.0,0.0,2,0,702.0,0.0,STORE|CAMPOS,https://web3.okx.com/portfolio/CQ8eW9NcvTza8qDvwML11dzf2MkUbMFxfQ9iKuVmjH9i/analysis?chainIndex=501
okx_web3,412hPQC2VCX7oZofrV99XrF3VugRP3s4HGb8hoqXuY7k,412hPQC2VC,53,18.0464,1960.777198,574.866463,60.0,10,6.0,4.0,40.0,3,0,131.0,0.0,HUNTER|smokefleet|Leida,https://web3.okx.com/portfolio/412hPQC2VCX7oZofrV99XrF3VugRP3s4HGb8hoqXuY7k/analysis?chainIndex=501
okx_web3,5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,Doji,4,17.9672,34958.058744,58.935791,54.8571,865,474.51,390.49,45.1429,3,0,-5010.0,-5560.0,GRIND|Mindanao|Memetic,https://web3.okx.com/portfolio/5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg/analysis?chainIndex=501
okx_web3,74kZLhcAWKJxsSqbWNr2V8Sap1LNJ47PsfYGJhnB3vNP,74kZLhcAWK,85,17.9672,2506.357891,381.698478,100.0,4,4.0,0.0,0.0,1,0,40.0,0.0,HUNTER,https://web3.okx.com/portfolio/74kZLhcAWKJxsSqbWNr2V8Sap1LNJ47PsfYGJhnB3vNP/analysis?chainIndex=501
okx_web3,83TpbwvN8FaVHUs2kknSppWb9i1NhP2cTGEgBwrSRDfm,83TpbwvN8F,86,17.9505,2848.77945,375.85695,100.0,3,3.0,0.0,0.0,1,0,0.0,0.0,BRICKS,https://web3.okx.com/portfolio/83TpbwvN8FaVHUs2kknSppWb9i1NhP2cTGEgBwrSRDfm/analysis?chainIndex=501
okx_web3,78N177fzNJpp8pG49xDv1efYcTMSzo9tPTKEA9mAVkh2,Sheep,17,17.9291,12648.359566,65.268286,82.9545,365,302.78,62.22,17.0455,3,0,-7120.0,-7883.0,MABEL|Company|ATTENTION,https://web3.okx.com/portfolio/78N177fzNJpp8pG49xDv1efYcTMSzo9tPTKEA9mAVkh2/analysis?chainIndex=501
okx_web3,3DnyhkcpUoPUy8S4PsRWmcwwkiyPf3ApaXsafJ6M6Qj5,3DnyhkcpUo,25,17.8328,179.530784,1143.025575,25.0,6,1.5,4.5,75.0,1,0,179.0,0.0,MEXICO,https://web3.okx.com/portfolio/3DnyhkcpUoPUy8S4PsRWmcwwkiyPf3ApaXsafJ6M6Qj5/analysis?chainIndex=501
okx_web3,GyxTnYNdVSukWhqAmXNpLeVzUyZjoAs9tN3vcUYLxFpD,GyxTnYNdVS,52,17.8303,3004.033472,588.063804,35.7143,26,9.29,16.71,64.2857,3,0,-72.0,-72.0,WORLDCUP|PORTUGAL|SPAIN,https://web3.okx.com/portfolio/GyxTnYNdVSukWhqAmXNpLeVzUyZjoAs9tN3vcUYLxFpD/analysis?chainIndex=501
okx_web3,3CkgBB2ryzxQuSmzPSQ53jtVffPf1Wb1t1HBVs8GmGfw,3CkgBB2ryz,1,17.8199,64896.534929,184.193437,23.8095,382,90.95,291.05,76.1905,3,0,51244.0,-9491.0,KINS|Magpie|FIN,https://web3.okx.com/portfolio/3CkgBB2ryzxQuSmzPSQ53jtVffPf1Wb1t1HBVs8GmGfw/analysis?chainIndex=501
okx_web3,Aq3HRZj1QMUnqWT3VxExYVXUQZ4NhdAhArNkfgZjWtnt,Aq3HRZj1QM,71,17.8188,2061.902456,431.321914,75.0,24,18.0,6.0,25.0,3,0,167.0,-20.0,POKEHUB|POKEHUB|ABEL,https://web3.okx.com/portfolio/Aq3HRZj1QMUnqWT3VxExYVXUQZ4NhdAhArNkfgZjWtnt/analysis?chainIndex=501
okx_web3,5xqxvBV76FEkteUeTFskAEGLeTdvQPx1nUkt5MMeN7Bh,5xqxvBV76F,74,17.7595,1053.410712,421.558352,100.0,8,8.0,0.0,0.0,1,0,1053.0,0.0,Lucy,https://web3.okx.com/portfolio/5xqxvBV76FEkteUeTFskAEGLeTdvQPx1nUkt5MMeN7Bh/analysis?chainIndex=501
okx_web3,79WjCsDV3LKGc8M6ETYfpYdACuJ5DBRjRpsYhJ4H12bM,79WjCsDV3L,48,17.7434,2211.039131,623.709306,50.0,4,2.0,2.0,50.0,1,0,1476.0,-92.0,LOKI,https://web3.okx.com/portfolio/79WjCsDV3LKGc8M6ETYfpYdACuJ5DBRjRpsYhJ4H12bM/analysis?chainIndex=501
okx_web3,HiTLERRASKYjxmpqdZD2PYC9TZanNWCmsK2vbBkqX3pB,HiTLERRASK,18,17.7141,184.379709,1669.923736,25.0,5,1.25,3.75,75.0,1,0,0.0,0.0,honter,https://web3.okx.com/portfolio/HiTLERRASKYjxmpqdZD2PYC9TZanNWCmsK2vbBkqX3pB/analysis?chainIndex=501
