platform,wallet,nickname,rank,score,pnl,roi_pct,win_rate_pct,tx,estimated_wins,estimated_losses,estimated_loss_rate_pct,top_token_wins,top_token_losses,pnl_history_change,pnl_history_max_drawdown,top_tokens,profile_url
okx_web3,AmHZr5CPJ88F5rMneFNSdbEqerDAozPkfLFErTuNLFjC,AmHZr5CPJ8,53,16.0114,6826.661981,299.881894,30.0,57,17.1,39.9,70.0,3,0,7155.0,0.0,GutGenug|Tourists|锄头,https://web3.okx.com/portfolio/AmHZr5CPJ88F5rMneFNSdbEqerDAozPkfLFErTuNLFjC/analysis?chainIndex=501
okx_web3,8V2EhfiLiM8R2jYH1y4xhoRNkZc3psseHbpcedYpZHgi,8V2EhfiLiM,21,15.9471,11841.1736,228.373033,28.5714,70,20.0,50.0,71.4286,2,0,2852.0,-192.0,PARQ|fable,https://web3.okx.com/portfolio/8V2EhfiLiM8R2jYH1y4xhoRNkZc3psseHbpcedYpZHgi/analysis?chainIndex=501
okx_web3,Gb96Sx8GY8kjSaza7ZGZwLqxMDiVeTJs2ycimPLEzbE1,Gb96Sx8GY8,59,15.9385,742.903209,501.311201,40.0,45,18.0,27.0,60.0,2,0,0.0,0.0,POKETCG|POKEGOTCHI,https://web3.okx.com/portfolio/Gb96Sx8GY8kjSaza7ZGZwLqxMDiVeTJs2ycimPLEzbE1/analysis?chainIndex=501
okx_web3,9C4CAHSm8uYvcPWmrNrzop67KWURqnPKEMDF4j24LorJ,9C4CAHSm8u,21,15.8899,582.454069,297.636922,100.0,8,8.0,0.0,0.0,3,0,-47.0,-47.0,Heart-Chan|Mani|FURBES,https://web3.okx.com/portfolio/9C4CAHSm8uYvcPWmrNrzop67KWURqnPKEMDF4j24LorJ/analysis?chainIndex=501
okx_web3,7J6vCDGJdFmhCdC51yijkpknm8weHCuKkp1cCMpdCNbS,7J6vCDGJdF,26,15.8898,10488.763668,109.471521,39.1304,349,136.57,212.43,60.8696,3,0,7513.0,-121.0,KINS|POKECR|VOXEL,https://web3.okx.com/portfolio/7J6vCDGJdFmhCdC51yijkpknm8weHCuKkp1cCMpdCNbS/analysis?chainIndex=501
okx_web3,7S1z2A7AsCu8pqFoMkhBKmF9xFZZu7QLjnLFhwhx1kDV,7S1z2A7AsC,90,15.8746,401.580411,368.579193,100.0,3,3.0,0.0,0.0,1,0,0.0,0.0,WERLD,https://web3.okx.com/portfolio/7S1z2A7AsCu8pqFoMkhBKmF9xFZZu7QLjnLFhwhx1kDV/analysis?chainIndex=501
okx_web3,G6fUXjMKPJzCY1rveAE6Qm7wy5U3vZgKDJmN1VPAdiZC,clukz,20,15.8603,12142.86752,30.025438,52.0,199,103.48,95.52,48.0,3,0,11260.0,-1174.0,getmeajob|Tyson|STARGRACE,https://web3.okx.com/portfolio/G6fUXjMKPJzCY1rveAE6Qm7wy5U3vZgKDJmN1VPAdiZC/analysis?chainIndex=501
okx_web3,7eFTf9pydRGY3smsQYMyzMXDW9hE9YNnAWZKUsZW5Kcn,7eFTf9pydR,43,15.853,373.511707,688.784155,20.0,12,2.4,9.6,80.0,1,0,-78.0,-78.0,goblintown,https://web3.okx.com/portfolio/7eFTf9pydRGY3smsQYMyzMXDW9hE9YNnAWZKUsZW5Kcn/analysis?chainIndex=501
okx_web3,Csx99jzSDjz88Ed3YHkZMB8vCKgEiChU1oaGPAGJMsVP,Csx99jzSDj,49,15.8157,7025.497175,180.39488,42.8571,121,51.86,69.14,57.1429,3,0,-28.0,-86.0,SLAB|Cockroach|福宝,https://web3.okx.com/portfolio/Csx99jzSDjz88Ed3YHkZMB8vCKgEiChU1oaGPAGJMsVP/analysis?chainIndex=501
okx_web3,4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu,Rilsio,41,15.8048,7663.390596,14.390867,47.3054,976,461.7,514.3,52.6946,3,0,-275.0,-1313.0,STEPHEN|Booty|Bountywork,https://web3.okx.com/portfolio/4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu/analysis?chainIndex=501
okx_web3,2tYcXQCfTtQg5dKLEpQn26DjrfhTXhGB8Rh1oiv69DJc,2tYcXQCfTt,38,15.7915,2441.100994,3.714903,55.4131,4409,2443.16,1965.84,44.5869,3,0,-341.0,-477.0,Jotchua|peg|Tagoh,https://web3.okx.com/portfolio/2tYcXQCfTtQg5dKLEpQn26DjrfhTXhGB8Rh1oiv69DJc/analysis?chainIndex=501
okx_web3,DZcyYa9aPRFnbkDPn3HYvfpiRH9GBz3EjTB5fLjk8Vge,DZcyYa9aPR,3,15.789,3646.008439,1.695897,42.4603,5094,2162.93,2931.07,57.5397,3,0,778.0,-285.0,PARQ|ZERA|WIF,https://web3.okx.com/portfolio/DZcyYa9aPRFnbkDPn3HYvfpiRH9GBz3EjTB5fLjk8Vge/analysis?chainIndex=501
okx_web3,6YScMCGFQhgbSjTbE7YT1G1sPsgei2TApZJPkBcFasug,6YScMCGFQh,45,15.7602,394.198542,677.861526,15.3846,36,5.54,30.46,84.6154,3,0,0.0,0.0,POKELIQUID|清正|goyslop,https://web3.okx.com/portfolio/6YScMCGFQhgbSjTbE7YT1G1sPsgei2TApZJPkBcFasug/analysis?chainIndex=501
okx_web3,6dttEjZXrbjKfbvzGMdTecnTS8k21fQ3ho7q6KkePT9H,6dttEjZXrb,66,15.7574,6011.125057,94.124073,51.5625,349,179.95,169.05,48.4375,3,0,520.0,-36.0,Jotchua|VANCE|Gnome,https://web3.okx.com/portfolio/6dttEjZXrbjKfbvzGMdTecnTS8k21fQ3ho7q6KkePT9H/analysis?chainIndex=501
okx_web3,6DUXCaSJtrYeg5AjYeVUHm6B9SgqEPQxSkxsEAi2n5hh,6DUXCaSJtr,61,15.7572,107.378432,494.045684,100.0,4,4.0,0.0,0.0,1,0,0.0,0.0,MANDEB,https://web3.okx.com/portfolio/6DUXCaSJtrYeg5AjYeVUHm6B9SgqEPQxSkxsEAi2n5hh/analysis?chainIndex=501
okx_web3,7npfXqG4qiNAA26GCFNs6U4UnWSvaJyw1WX6tMmF4ZDa,7npfXqG4qi,52,15.7371,1358.519698,118.340394,100.0,32,32.0,0.0,0.0,3,0,430.0,0.0,POKEHUB|ABEL|POKEHUB,https://web3.okx.com/portfolio/7npfXqG4qiNAA26GCFNs6U4UnWSvaJyw1WX6tMmF4ZDa/analysis?chainIndex=501
okx_web3,D3dGSyWF53e9DZDZb5m2WapCuABN1JcCt2q8EhwaqEm8,D3dGSyWF53,5,15.6763,4220.876781,2.556665,57.8947,542,313.79,228.21,42.1053,3,0,-334.0,-2961.0,Jotchua|KINS|STARGRACE,https://web3.okx.com/portfolio/D3dGSyWF53e9DZDZb5m2WapCuABN1JcCt2q8EhwaqEm8/analysis?chainIndex=501
okx_web3,6pLjBnoxF6DP8dpbhtVs1dykZPmP1WVFV7GjhpWnBHBx,6pLjBnoxF6,68,15.649,5969.358802,56.183237,53.6585,426,228.59,197.41,46.3415,3,0,-2100.0,-2219.0,SOL777|MFinu|Mimu,https://web3.okx.com/portfolio/6pLjBnoxF6DP8dpbhtVs1dykZPmP1WVFV7GjhpWnBHBx/analysis?chainIndex=501
okx_web3,FsG3BaPmRTdSrPaivbgJsFNCCa8cPfkUtk8VLWXkHpHP,Reljoo,27,15.6326,10049.128525,17.289103,38.5321,920,354.5,565.5,61.4679,3,0,818.0,-1371.0,SV151|GUM|honter,https://web3.okx.com/portfolio/FsG3BaPmRTdSrPaivbgJsFNCCa8cPfkUtk8VLWXkHpHP/analysis?chainIndex=501
okx_web3,CxgPWvH2GoEDENELne2XKAR2z2Fr4shG2uaeyqZceGve,narc,2,15.6297,3177.89187,82.431937,100.0,7,7.0,0.0,0.0,3,0,1315.0,0.0,Buttcoin|KINS|BALLS,https://web3.okx.com/portfolio/CxgPWvH2GoEDENELne2XKAR2z2Fr4shG2uaeyqZceGve/analysis?chainIndex=501
okx_web3,C9J5tKirDaWoc3zFxn1N7N14TEwTRYk8FDZw3saSeQeg,C9J5tKirDa,105,15.6087,4432.648923,253.33452,37.5,88,33.0,55.0,62.5,3,0,3.0,-1.0,GO|$tupid|TAGOH,https://web3.okx.com/portfolio/C9J5tKirDaWoc3zFxn1N7N14TEwTRYk8FDZw3saSeQeg/analysis?chainIndex=501
okx_web3,BfzPRP73iwNCRFWkXq1Q8Zo25egGPsuqJbKfu8YPBX3j,BfzPRP73iw,17,15.5961,1536.98136,1.495374,69.6203,1171,815.25,355.75,30.3797,3,0,-209.0,-417.0,Billy|WCB|three,https://web3.okx.com/portfolio/BfzPRP73iwNCRFWkXq1Q8Zo25egGPsuqJbKfu8YPBX3j/analysis?chainIndex=501
okx_web3,2e1w3Xo441Ytvwn54wCn8itAXwCKbiizc9ynGEv14Vis,coge,24,15.5953,11398.082986,13.221394,44.8276,306,137.17,168.83,55.1724,3,0,8306.0,-39.0,Jotchua|PERPAD|Bountywork,https://web3.okx.com/portfolio/2e1w3Xo441Ytvwn54wCn8itAXwCKbiizc9ynGEv14Vis/analysis?chainIndex=501
okx_web3,8iQPFUGuUpaivoQUTzHCDwqGdG8aGCbaVTPZpQwybfik,8iQPFUGuUp,76,15.5908,903.011356,414.918326,66.6667,3,2.0,1.0,33.3333,2,0,130.0,0.0,BEAN|SpuceX,https://web3.okx.com/portfolio/8iQPFUGuUpaivoQUTzHCDwqGdG8aGCbaVTPZpQwybfik/analysis?chainIndex=501
okx_web3,8TQvBqsBWW8vRR7eWyYSnPJevKYX97jE97ztVUgEzRip,8TQvBqsBWW,31,15.5791,9549.293146,109.174913,35.4167,319,112.98,206.02,64.5833,3,0,2788.0,-90.0,PARQ|250|BONKAI,https://web3.okx.com/portfolio/8TQvBqsBWW8vRR7eWyYSnPJevKYX97jE97ztVUgEzRip/analysis?chainIndex=501
okx_web3,FRLwWJmAfgpJ3fgQgsk8h26uELXL6MThYx9Evk43f23P,FRLwWJmAfg,38,15.5777,8000.983266,25.156629,46.4286,588,273.0,315.0,53.5714,3,0,-1749.0,-4072.0,SLAB|GO|KINS,https://web3.okx.com/portfolio/FRLwWJmAfgpJ3fgQgsk8h26uELXL6MThYx9Evk43f23P/analysis?chainIndex=501
okx_web3,8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV,8FUfYWYWxL,9,15.575,18015.831163,76.325362,35.0,137,47.95,89.05,65.0,3,0,3019.0,-41.0,Jotchua|Bountywork|GutGenug,https://web3.okx.com/portfolio/8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV/analysis?chainIndex=501
okx_web3,8PwmF8KBYjrz8G9RPN3M9p3ZZePyEv4pn8Uc1R7nLYAs,8PwmF8KBYj,98,15.5735,4642.179908,44.755435,59.3496,415,246.3,168.7,40.6504,3,0,-1485.0,-1801.0,SOL777|vibes|Mimu,https://web3.okx.com/portfolio/8PwmF8KBYjrz8G9RPN3M9p3ZZePyEv4pn8Uc1R7nLYAs/analysis?chainIndex=501
okx_web3,4pygvqPGWqJhPFyUE9pqRqPjKHJ2LUUcC4RoWbj971em,4pygvqPGWq,31,15.5689,1636.327352,50.541691,100.0,48,48.0,0.0,0.0,1,0,1636.0,-1482.0,SALT,https://web3.okx.com/portfolio/4pygvqPGWqJhPFyUE9pqRqPjKHJ2LUUcC4RoWbj971em/analysis?chainIndex=501
okx_web3,GSSuPn6mPexFbJhBJbUstKYdz4Go3AQBnHA6C5WoJ4Dm,GSSuPn6mPe,25,15.5663,1182.211325,64.340424,100.0,78,78.0,0.0,0.0,3,0,25.0,-95.0,UTFS|AOAF|USER,https://web3.okx.com/portfolio/GSSuPn6mPexFbJhBJbUstKYdz4Go3AQBnHA6C5WoJ4Dm/analysis?chainIndex=501
okx_web3,GzFxv4rP99HvMay6jFBmEQhKB29L5CGxpRHZbRGLCAk7,GzFxv4rP99,73,15.564,2435.939362,72.822254,100.0,13,13.0,0.0,0.0,2,0,2026.0,0.0,KINS|NAJ,https://web3.okx.com/portfolio/GzFxv4rP99HvMay6jFBmEQhKB29L5CGxpRHZbRGLCAk7/analysis?chainIndex=501
okx_web3,DjM7Tu7whh6P3pGVBfDzwXAx2zaw51GJWrJE3PwtuN7s,LUKEY ✣,55,15.5591,1647.276872,59.43391,100.0,40,40.0,0.0,0.0,3,0,-51.0,-235.0,NIGGA|ZEC|STABLE,https://web3.okx.com/portfolio/DjM7Tu7whh6P3pGVBfDzwXAx2zaw51GJWrJE3PwtuN7s/analysis?chainIndex=501
okx_web3,HWYpE693cw8AWxHSynrHhUsKDbfzubAFYWpTcMZdNWKR,HWYpE693cw,19,15.5519,12438.75883,34.514208,45.4545,180,81.82,98.18,54.5455,3,0,-732.0,-1614.0,SV151|GUM|Goblin,https://web3.okx.com/portfolio/HWYpE693cw8AWxHSynrHhUsKDbfzubAFYWpTcMZdNWKR/analysis?chainIndex=501
okx_web3,BTf4A2exGK9BCVDNzy65b9dUzXgMqB4weVkvTMFQsadd,.,31,15.5182,4117.902533,6.448602,51.1811,1167,597.28,569.72,48.8189,3,0,78.0,-769.0,peg|BAGSLIFE|MAITIU,https://web3.okx.com/portfolio/BTf4A2exGK9BCVDNzy65b9dUzXgMqB4weVkvTMFQsadd/analysis?chainIndex=501
okx_web3,5MfUNLHZH7mdbv9qhJonbN417S1nt1RWhEM79jNojzTx,5MfUNLHZH7,27,15.4941,569.022697,288.99605,100.0,4,4.0,0.0,0.0,2,0,569.0,0.0,YAP|FIVEISH,https://web3.okx.com/portfolio/5MfUNLHZH7mdbv9qhJonbN417S1nt1RWhEM79jNojzTx/analysis?chainIndex=501
okx_web3,5qx7yV4Cwg67iEDSuszwMHYrQDJRnSCDF5DS6ZPAFvnV,5qx7yV4Cwg,32,15.4884,8677.294484,20.313545,47.191,361,170.36,190.64,52.809,3,0,-13815.0,-13815.0,Gorilla|Bountities|GutGenug,https://web3.okx.com/portfolio/5qx7yV4Cwg67iEDSuszwMHYrQDJRnSCDF5DS6ZPAFvnV/analysis?chainIndex=501
okx_web3,5qWge4zUyQenk53EhAAQ5yP4LWxuvdqJpRBZZbGd4tv9,Mystayor 兽 💹🧲,99,15.4851,4614.878606,10.340617,58.3333,446,260.17,185.83,41.6667,3,0,-1620.0,-1749.0,LAPTOP|Fin|UPDOG,https://web3.okx.com/portfolio/5qWge4zUyQenk53EhAAQ5yP4LWxuvdqJpRBZZbGd4tv9/analysis?chainIndex=501
okx_web3,GNrmKZCxYyNiSUsjduwwPJzhed3LATjciiKVuSGrsHEC,Giann,65,15.4832,6047.225213,17.780525,49.2611,698,343.84,354.16,50.7389,3,0,-153.0,-777.0,HONTER|Jotchua|BRUNO,https://web3.okx.com/portfolio/GNrmKZCxYyNiSUsjduwwPJzhed3LATjciiKVuSGrsHEC/analysis?chainIndex=501
okx_web3,CBqeyj1gzoTUs2UWNm2TtgXDTGRVuvShJGq5wLHHVo2K,CBqeyj1gzo,150,15.459,3224.822167,309.208689,41.6667,25,10.42,14.58,58.3333,3,0,-325.0,-997.0,Trillionaire|Neuralese|Bloodbath,https://web3.okx.com/portfolio/CBqeyj1gzoTUs2UWNm2TtgXDTGRVuvShJGq5wLHHVo2K/analysis?chainIndex=501
okx_web3,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,Art,76,15.4392,5420.779455,7.466853,41.896,1554,651.06,902.94,58.104,3,0,-275.0,-1545.0,LIFE|Ruger|ANSEM,https://web3.okx.com/portfolio/CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5/analysis?chainIndex=501
okx_web3,betAswfLyVc4KPqgVrJbZQ8XisoxEmLCpsKgvVkq7Ez,betAswfLyV,70,15.4142,2196.760156,5.464808,70.3704,488,343.41,144.59,29.6296,3,0,240.0,-33.0,DORA|MBAPPE|KORI,https://web3.okx.com/portfolio/betAswfLyVc4KPqgVrJbZQ8XisoxEmLCpsKgvVkq7Ez/analysis?chainIndex=501
okx_web3,7ALcq5pbETMbjP7kjZZE1epYRbnh9NhgMxtCEKvL6MTM,7ALcq5pbET,114,15.4104,4102.70335,39.245982,59.3496,417,247.49,169.51,40.6504,3,0,-1398.0,-1685.0,SOL777|vibes|Mimu,https://web3.okx.com/portfolio/7ALcq5pbETMbjP7kjZZE1epYRbnh9NhgMxtCEKvL6MTM/analysis?chainIndex=501
okx_web3,CEUA7zVoDRqRYoeHTP58UHU6TR8yvtVbeLrX1dppqoXJ,Tom,73,15.3955,5472.045904,2.583651,35.5814,1989,707.71,1281.29,64.4186,3,0,-2051.0,-2603.0,Bountywork|ATTENTION|ZOO,https://web3.okx.com/portfolio/CEUA7zVoDRqRYoeHTP58UHU6TR8yvtVbeLrX1dppqoXJ/analysis?chainIndex=501
okx_web3,BHo4zB9MyfqxVDWLXRaJhhbgXFF94HydXxJVgBMWxTt,BHo4zB9Myf,75,15.3881,5432.950365,9.521024,55.0,342,188.1,153.9,45.0,3,0,1779.0,-240.0,HUNTER|Magpie|SV151,https://web3.okx.com/portfolio/BHo4zB9MyfqxVDWLXRaJhhbgXFF94HydXxJVgBMWxTt/analysis?chainIndex=501
okx_web3,6GBG8SDMCESvhNzmVyHyQz8ZtonHqXKXWb6FMYZC3HWm,6GBG8SDMCE,50,15.3704,6997.491832,117.909154,50.0,77,38.5,38.5,50.0,3,0,459.0,-1.0,ECASH|Verdis|JBANK,https://web3.okx.com/portfolio/6GBG8SDMCESvhNzmVyHyQz8ZtonHqXKXWb6FMYZC3HWm/analysis?chainIndex=501
okx_web3,7e42hRiWrAE6jb7SzGajpFSNYXH4XnigFoqws3fZoAMt,7e42hRiWrA,104,15.3642,4487.106819,42.852843,56.0976,416,233.37,182.63,43.9024,3,0,-1452.0,-1828.0,SOL777|vibes|Mimu,https://web3.okx.com/portfolio/7e42hRiWrAE6jb7SzGajpFSNYXH4XnigFoqws3fZoAMt/analysis?chainIndex=501
okx_web3,2BZ9V8vc6XMZtHcY1vLokmtfumNW2Kfvjkr1EwAAkxUN,2BZ9V8vc6X,156,15.3621,3136.000908,118.287477,65.0,95,61.75,33.25,35.0,3,0,1708.0,-413.0,KINS|stonks|BITCOIN,https://web3.okx.com/portfolio/2BZ9V8vc6XMZtHcY1vLokmtfumNW2Kfvjkr1EwAAkxUN/analysis?chainIndex=501
okx_web3,4U49yhTvtd5b4igbaMz3xDX5Qf3AYhcrZZgAT7ZJPWmF,4U49yhTvtd,54,15.3477,6808.703419,218.251206,26.087,138,36.0,102.0,73.913,3,0,7484.0,0.0,FANTASY|Nessie|alex,https://web3.okx.com/portfolio/4U49yhTvtd5b4igbaMz3xDX5Qf3AYhcrZZgAT7ZJPWmF/analysis?chainIndex=501
okx_web3,7pNtXQ4CXEbSKGYP4DVxgTnCFhnhnAJgBhEkwvzYDHC2,7pNtXQ4CXE,3,15.3438,940.30544,137.298838,100.0,22,22.0,0.0,0.0,3,0,127.0,-35.0,POKEHUB|ABEL|POKEHUB,https://web3.okx.com/portfolio/7pNtXQ4CXEbSKGYP4DVxgTnCFhnhnAJgBhEkwvzYDHC2/analysis?chainIndex=501
okx_web3,8JWx2gV9WnhdrZGTsi3hwfaAiiS2K51HtAQ3jFZPC3D4,8JWx2gV9Wn,86,15.3221,5114.017217,15.161269,57.5758,275,158.33,116.67,42.4242,3,0,3664.0,-50.0,清正|CHANCE|STARGRACE,https://web3.okx.com/portfolio/8JWx2gV9WnhdrZGTsi3hwfaAiiS2K51HtAQ3jFZPC3D4/analysis?chainIndex=501
